,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
1,stn18-dA-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
2,stn18-dA-LV-A1-ara-t1,1.23858476,0.875016862,1.015984111,0.512387241,0.801129405,0.259801788,0,0,0,0,0,0
3,stn18-dA-LV-A1-ara-t2,0.591846184,0.879380989,0.957043399,0.787099083,0.874507824,0.085076897,0,0,0,0,0,0
4,stn18-dA-LV-A1-ara-t3,1.372547509,0.724784001,0.626001652,0.607250585,0.652678746,0.063144885,0,0,0,0,0,0
5,stn18-dA-LV-A1-ara-t4,0.873444716,2.097098951,1.592338519,1.484981875,1.724806448,0.326852632,0,1.223654235,0.718893804,0.611537159,0.851361733,0.326852632
6,stn18-dA-LV-A1-ara-t5,0.52461111,2.684900225,1.949574319,1.425964447,2.02014633,0.632427964,0,2.160289115,1.424963209,0.901353337,1.49553522,0.632427964
7,stn18-dA-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
8,stn18-dA-LV-A1-chn-t1,0.507689608,4.884486642,4.741273485,5.130460447,4.918740191,0.196841566,0,4.376797033,4.233583876,4.622770838,4.411050583,0.196841566
9,stn18-dA-LV-A1-chn-t2,2.007401383,7.768350522,7.723801776,9.831159557,8.441103952,1.204029521,0,5.760949139,5.716400393,7.823758174,6.433702568,1.204029521
10,stn18-dA-LV-A1-chn-t3,1.456622358,5.3085569,4.749298598,5.795419384,5.284424961,0.523477734,0,3.851934543,3.29267624,4.338797026,3.827802603,0.523477734
11,stn18-dA-LV-A1-chn-t4,1.489356882,4.819729442,4.861427625,5.263843008,4.981666692,0.245259637,0,3.330372561,3.372070743,3.774486126,3.49230981,0.245259637
12,stn18-dA-LV-A1-chn-t5,1.228222866,2.699876245,2.731712109,2.931774073,2.787787476,0.125707938,0,1.471653379,1.503489243,1.703551207,1.559564609,0.125707938
13,stn18-dA-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
14,stn18-dA-LV-A1-fuc-t1,3.139893726,2.092863669,1.409616333,2.954709152,2.152396384,0.774264853,0,0,0,0,0,0
15,stn18-dA-LV-A1-fuc-t2,1.409996727,1.243890108,1.834282026,2.001096242,1.693089459,0.397859006,0,0,0,0,0,0
16,stn18-dA-LV-A1-fuc-t3,1.777615431,3.236547552,3.906779989,2.775797723,3.306375088,0.568715338,0,1.45893212,2.129164558,0.998182291,1.528759656,0.568715338
17,stn18-dA-LV-A1-fuc-t4,2.021852379,5.931845553,6.631128839,4.835596169,5.799523521,0.905050403,0,3.909993174,4.60927646,2.81374379,3.777671141,0.905050403
18,stn18-dA-LV-A1-fuc-t5,0.9023917,3.220847497,3.551664913,3.54155857,3.43802366,0.188147944,0,2.318455797,2.649273213,2.639166869,2.53563196,0.188147944
19,stn18-dA-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
20,stn18-dA-LV-A1-lam-t1,1.470443663,12.55028839,14.64980626,14.2040262,13.80137362,1.10616032,0,11.07984473,13.1793626,12.73358254,12.33092995,1.10616032
21,stn18-dA-LV-A1-lam-t2,4.491786112,8.665630536,9.670242395,9.664665569,9.333512833,0.578409757,0,4.173844424,5.178456283,5.172879456,4.841726721,0.578409757
22,stn18-dA-LV-A1-lam-t3,4.20298846,4.804257803,5.293451765,5.297680487,5.131796685,0.283664872,0,0.601269343,1.090463305,1.094692027,0.928808225,0.283664872
23,stn18-dA-LV-A1-lam-t4,3.426588746,4.616776682,5.211141402,5.427836555,5.085251546,0.419929424,0,1.190187936,1.784552656,2.001247809,1.6586628,0.419929424
24,stn18-dA-LV-A1-lam-t5,2.11671437,3.064196852,3.492136591,3.6642536,3.406862348,0.308983491,0,0.947482482,1.37542222,1.547539229,1.290147977,0.308983491
25,stn18-dA-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
26,stn18-dA-LV-A1-pul-t1,2.833864684,1.014586385,0.891206414,1.208584927,1.038125908,0.159993318,0,0,0,0,0,0
27,stn18-dA-LV-A1-pul-t2,1.652342067,1.128756783,1.156012494,1.533407327,1.272725535,0.226168004,0,0,0,0,0,0
28,stn18-dA-LV-A1-pul-t3,0.69324254,1.345513678,0.949946552,1.291873263,1.195777831,0.214578859,0,0.652271138,0.256704012,0.598630723,0.502535291,0.214578859
29,stn18-dA-LV-A1-pul-t4,0.815099804,2.05035321,1.252075861,2.163899427,1.8221095,0.496917445,0,1.235253406,0.436976057,1.348799623,1.007009695,0.496917445
30,stn18-dA-LV-A1-pul-t5,0.586048223,2.907081611,1.901535947,2.840685375,2.549767644,0.562365864,0,2.321033388,1.315487724,2.254637152,1.963719421,0.562365864
31,stn18-dA-LV-A1-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
32,stn18-dA-LV-A1-xyl-t1,0.627940001,18.90265443,20.18462543,20.25940604,19.78222863,0.762650722,0,18.27471442,19.55668543,19.63146604,19.15428863,0.762650722
33,stn18-dA-LV-A1-xyl-t2,0.30659377,12.58283998,13.23296389,13.24763009,13.02114465,0.379653807,0,12.27624621,12.92637012,12.94103632,12.71455088,0.379653807
34,stn18-dA-LV-A1-xyl-t3,0.65472914,7.003319523,7.336949438,7.813936509,7.384735157,0.407415734,0,6.348590383,6.682220298,7.159207369,6.730006017,0.407415734
35,stn18-dA-LV-A1-xyl-t4,3.65450835,5.470099196,5.64242491,5.924013337,5.678845814,0.229138328,0,1.815590846,1.98791656,2.269504986,2.024337464,0.229138328
36,stn18-dA-LV-A1-xyl-t5,2.039920602,3.04970442,3.143121919,3.146571901,3.113132747,0.054957621,0,1.009783818,1.103201317,1.1066513,1.073212145,0.054957621
37,stn18-dA-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
38,stn18-dA-LV-A2-ara-t1,5.708571516,1.241898697,0.198465388,0.329479917,0.589948001,0.568393336,0,0,0,0,0,0
39,stn18-dA-LV-A2-ara-t2,3.020398053,1.003911085,0.274288484,0.034946788,0.437715452,0.504731843,0,0,0,0,0,0
40,stn18-dA-LV-A2-ara-t3,1.830404809,0.116943677,0.440493289,0.291652608,0.283029858,0.161947064,0,0,0,0,0,0
41,stn18-dA-LV-A2-ara-t4,1.678472599,0.753370322,1.409026075,1.397338615,1.186578337,0.375214656,0,0,0,0,0,0
42,stn18-dA-LV-A2-ara-t5,0.929292853,2.719812551,2.755992299,2.806147776,2.760650875,0.043355733,0,1.790519698,1.826699447,1.876854924,1.831358023,0.043355733
43,stn18-dA-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
44,stn18-dA-LV-A2-chn-t1,7.200226726,4.598324055,3.998405937,6.315522733,4.970750909,1.202615434,0,0,0,0,0,0
45,stn18-dA-LV-A2-chn-t2,2.417660011,5.25313749,6.090612091,8.945168624,6.762972735,1.935671744,0,2.835477479,3.672952081,6.527508614,4.345312724,1.935671744
46,stn18-dA-LV-A2-chn-t3,2.358675347,5.436350855,5.792793236,6.968574409,6.065906167,0.801791905,0,3.077675509,3.434117889,4.609899062,3.70723082,0.801791905
47,stn18-dA-LV-A2-chn-t4,0.000601463,4.325236532,5.370046014,6.030777363,5.24201997,0.859947895,0,4.32463507,5.369444552,6.030175901,5.241418507,0.859947895
48,stn18-dA-LV-A2-chn-t5,1.414339437,NA,3.033756332,3.949162294,3.491459313,0.647289763,0,NA,1.619416895,2.534822857,NA,NA
49,stn18-dA-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
50,stn18-dA-LV-A2-fuc-t1,9.208484152,3.66748721,0.00232806,4.286042291,2.65195252,2.315390881,0,0,0,0,0,0
51,stn18-dA-LV-A2-fuc-t2,4.25551972,2.239488742,0.002845433,2.965428777,1.735920984,1.544153614,0,0,0,0,0,0
52,stn18-dA-LV-A2-fuc-t3,3.158502108,5.386372415,2.471427609,2.908719644,3.588839889,1.571988698,0,2.227870307,0,0,0.742623436,1.286261522
53,stn18-dA-LV-A2-fuc-t4,2.206684123,4.825287456,4.698887921,4.6692526,4.731142659,0.082867335,0,2.618603333,2.492203798,2.462568477,2.524458536,0.082867335
54,stn18-dA-LV-A2-fuc-t5,1.499628678,3.483556938,3.269425289,3.993644229,3.582208819,0.372051627,0,1.98392826,1.769796611,2.494015551,2.082580141,0.372051627
55,stn18-dA-LV-A2-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
56,stn18-dA-LV-A2-lam-t1,1.774690496,13.73099475,14.47655348,16.73686489,14.98147104,1.565254014,0,11.95630425,12.70186298,14.96217439,13.20678054,1.565254014
57,stn18-dA-LV-A2-lam-t2,3.169415053,9.145038696,9.781478658,9.737985906,9.55483442,0.355559146,0,5.975623644,6.612063606,6.568570853,6.385419367,0.355559146
58,stn18-dA-LV-A2-lam-t3,3.213108303,5.349682063,6.108132452,5.794150655,5.750655057,0.381091391,0,2.136573761,2.89502415,2.581042352,2.537546754,0.381091391
59,stn18-dA-LV-A2-lam-t4,2.885267598,4.960723721,4.821060283,4.660525802,4.814103268,0.150219831,0,2.075456122,1.935792684,1.775258203,1.92883567,0.150219831
60,stn18-dA-LV-A2-lam-t5,1.952358895,3.762839945,3.580885847,3.74550445,3.69641008,0.100421692,0,1.81048105,1.628526952,1.793145555,1.744051186,0.100421692
61,stn18-dA-LV-A2-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
62,stn18-dA-LV-A2-pul-t1,0.395708062,2.000765549,3.310501018,2.779692924,2.696986497,0.658773113,0,1.605057487,2.914792956,2.383984862,2.301278435,0.658773113
63,stn18-dA-LV-A2-pul-t2,0.912625932,2.169008868,3.523194014,2.942981846,2.878394909,0.679398968,0,1.256382936,2.610568082,2.030355914,1.965768977,0.679398968
64,stn18-dA-LV-A2-pul-t3,1.335462371,2.544608838,3.446573456,3.185625783,3.058936026,0.464136579,0,1.209146468,2.111111085,1.850163412,1.723473655,0.464136579
65,stn18-dA-LV-A2-pul-t4,2.337519102,2.771216568,3.271177738,3.255157694,3.099184,0.284141053,0,0.433697465,0.933658635,0.917638592,0.761664897,0.284141053
66,stn18-dA-LV-A2-pul-t5,1.55864287,2.754455467,3.058475677,3.110112047,2.97434773,0.192174489,0,1.195812597,1.499832807,1.551469176,1.41570486,0.192174489
67,stn18-dA-LV-A2-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
68,stn18-dA-LV-A2-xyl-t1,0.597898038,20.33473622,20.72064889,20.7651565,20.60684721,0.236703445,0,19.73683819,20.12275086,20.16725846,20.00894917,0.236703445
69,stn18-dA-LV-A2-xyl-t2,0.01200491,11.77875519,12.57853966,12.86930292,12.40886592,0.564726014,0,11.76675028,12.56653475,12.85729801,12.39686101,0.564726014
70,stn18-dA-LV-A2-xyl-t3,0.477470593,6.915468826,7.110516243,7.132949098,7.052978056,0.119613542,0,6.437998233,6.63304565,6.655478505,6.575507463,0.119613542
71,stn18-dA-LV-A2-xyl-t4,0.613747509,5.721683498,5.955629004,5.444230179,5.707180894,0.256007683,0,5.10793599,5.341881495,4.83048267,5.093433385,0.256007683
72,stn18-dA-LV-A2-xyl-t5,1.161647625,3.123291728,3.136607805,3.138407096,3.132768876,0.008256611,0,1.961644103,1.97496018,1.976759472,1.971121252,0.008256611
73,stn18-dA-LV-A3-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
74,stn18-dA-LV-A3-ara-t1,3.720992434,0.340256984,0.306016869,0.228559268,0.29161104,0.057225351,0,0,0,0,0,0
75,stn18-dA-LV-A3-ara-t2,1.703203549,0.008478573,0.323666687,0.730951114,0.354365458,0.362213272,0,0,0,0,0,0
76,stn18-dA-LV-A3-ara-t3,0.873191169,0.228667619,0.243014666,0.536043321,0.335908535,0.173470196,0,0,0,0,0,0
77,stn18-dA-LV-A3-ara-t4,1.081581265,2.724007376,2.165503995,1.553580138,2.14769717,0.585416768,0,1.642426111,1.083922731,0.471998874,1.066115905,0.585416768
78,stn18-dA-LV-A3-ara-t5,0.464536513,2.654933041,2.627483157,1.8421763,2.374864166,0.461525347,0,2.190396528,2.162946644,1.377639787,1.910327653,0.461525347
79,stn18-dA-LV-A3-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
80,stn18-dA-LV-A3-chn-t1,9.940411756,1.104819564,4.900494096,5.453466459,3.819593373,2.367264716,0,0,0,0,0,0
81,stn18-dA-LV-A3-chn-t2,3.278183543,6.542763608,8.267436343,8.689479101,7.83322635,1.137321674,0,3.264580064,4.989252799,5.411295558,4.555042807,1.137321674
82,stn18-dA-LV-A3-chn-t3,3.327971913,3.101930326,5.62014568,5.742607799,4.821561268,1.490502323,0,0,2.292173767,2.414635886,1.568936551,1.360117888
83,stn18-dA-LV-A3-chn-t4,3.126385439,4.940563164,5.738414203,5.089269789,5.256082385,0.424277506,0,1.814177725,2.612028764,1.96288435,2.129696946,0.424277506
84,stn18-dA-LV-A3-chn-t5,2.623182709,2.633300233,3.238574056,3.221212761,3.031029017,0.344552598,0,0.010117524,0.615391347,0.598030051,0.407846307,0.344552598
85,stn18-dA-LV-A3-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
86,stn18-dA-LV-A3-fuc-t1,1.004066512,1.638552142,0.653588182,0.584563693,0.958901339,0.589605805,0,0,0,0,0,0
87,stn18-dA-LV-A3-fuc-t2,1.213337408,0.283757387,0.699381075,2.20490289,1.062680451,1.010786742,0,0,0,0,0,0
88,stn18-dA-LV-A3-fuc-t3,0.902266535,0.343106962,1.158436193,0.621637505,0.707726887,0.414426079,0,0,0,0,0,0
89,stn18-dA-LV-A3-fuc-t4,2.660491181,5.053999873,4.798486497,1.737621333,3.863369234,1.845379331,0,2.393508692,2.137995316,0,1.510501336,1.314356301
90,stn18-dA-LV-A3-fuc-t5,0.920458348,3.152576831,3.864140348,3.49416544,3.50362754,0.355876113,0,2.232118483,2.943682,2.573707092,2.583169191,0.355876113
91,stn18-dA-LV-A3-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
92,stn18-dA-LV-A3-lam-t1,0,13.37147846,13.89115855,14.91401849,14.05888517,0.784829022,0,13.37147846,13.89115855,14.91401849,14.05888517,0.784829022
93,stn18-dA-LV-A3-lam-t2,0.756776368,8.717963682,8.970026932,8.574823391,8.754271335,0.200087841,0,7.961187314,8.213250564,7.818047023,7.997494967,0.200087841
94,stn18-dA-LV-A3-lam-t3,3.933483351,5.345629599,6.100201958,5.821713889,5.755848482,0.38157378,0,1.412146249,2.166718607,1.888230538,1.822365131,0.38157378
95,stn18-dA-LV-A3-lam-t4,3.193283845,5.997806776,5.520485296,5.884557081,5.800949718,0.249402471,0,2.804522932,2.327201451,2.691273237,2.607665873,0.249402471
96,stn18-dA-LV-A3-lam-t5,1.828399767,3.754614075,3.685578767,3.715065724,3.718419522,0.034639636,0,1.926214308,1.857179,1.886665957,1.890019755,0.034639636
97,stn18-dA-LV-A3-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
98,stn18-dA-LV-A3-pul-t1,22.45211417,4.038598048,1.723046065,2.313256282,2.691633465,1.203254842,0,0,0,0,0,0
99,stn18-dA-LV-A3-pul-t2,13.94354467,3.207316086,2.413234719,2.666944887,2.762498564,0.405572661,0,0,0,0,0,0
100,stn18-dA-LV-A3-pul-t3,4.696439393,3.273938636,2.456866538,2.791998994,2.840934723,0.410728295,0,0,0,0,0,0
101,stn18-dA-LV-A3-pul-t4,2.778943001,3.099232838,2.640339774,2.664463805,2.801345472,0.258259858,0,0.320289838,0,0,0.106763279,0.184919424
102,stn18-dA-LV-A3-pul-t5,1.083414195,2.916853968,2.641717031,2.790132072,2.782901024,0.137710928,0,1.833439773,1.558302836,1.706717877,1.699486829,0.137710928
103,stn18-dA-LV-A3-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
104,stn18-dA-LV-A3-xyl-t1,0.010926717,19.43219836,19.89111402,19.75265715,19.69198985,0.235396022,0,19.42127165,19.88018731,19.74173043,19.68106313,0.235396022
105,stn18-dA-LV-A3-xyl-t2,0.008238452,11.89816602,12.26089527,12.29613383,12.15173171,0.220300037,0,11.88992757,12.25265682,12.28789537,12.14349325,0.220300037
106,stn18-dA-LV-A3-xyl-t3,0.138367037,6.809189488,6.934322728,6.858558679,6.867356965,0.063028877,0,6.670822452,6.795955692,6.720191642,6.728989929,0.063028877
107,stn18-dA-LV-A3-xyl-t4,0.564916229,5.762287358,5.733447,5.32344707,5.606393809,0.245463,0,5.197371129,5.168530771,4.758530841,5.04147758,0.245463
108,stn18-dA-LV-A3-xyl-t5,0.358002633,2.929830857,2.970450423,2.889126959,2.929802746,0.040661739,0,2.571828225,2.61244779,2.531124326,2.571800114,0.040661739
109,stn18-dB-LV-A1-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
110,stn18-dB-LV-A1-ara-t1,3.448086695,0.001484316,0.480543404,0.477495797,0.319841172,0.275709336,0,0,0,0,0,0
111,stn18-dB-LV-A1-ara-t2,1.635257074,0.319975928,0.980621557,0.133043213,0.477880233,0.445306175,0,0,0,0,0,0
112,stn18-dB-LV-A1-ara-t3,0.915576184,0.396369519,0.395828301,0.437392665,0.409863495,0.023842496,0,0,0,0,0,0
113,stn18-dB-LV-A1-ara-t4,0.672156721,0.453292371,0.422187921,0.472317169,0.44926582,0.025306031,0,0,0,0,0,0
114,stn18-dB-LV-A1-ara-t5,0.216992705,0.246797391,0.371872044,0.348931884,0.322533773,0.066585001,0,0,0,0,0,0
115,stn18-dB-LV-A1-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
116,stn18-dB-LV-A1-chn-t1,6.020539299,1.41176913,3.076745807,3.753389674,2.747301537,1.2050713,0,0,0,0,0,0
117,stn18-dB-LV-A1-chn-t2,2.931956752,4.516153535,6.139278058,7.142367875,5.932599823,1.325249923,0,1.584196783,3.207321306,4.210411123,3.000643071,1.325249923
118,stn18-dB-LV-A1-chn-t3,2.108956144,3.909367835,5.090958991,3.387852315,4.129393047,0.872611831,0,1.800411691,2.982002847,1.27889617,2.020436903,0.872611831
119,stn18-dB-LV-A1-chn-t4,1.702049532,3.538690839,4.346284373,4.363112608,4.08269594,0.471197369,0,1.836641307,2.644234841,2.661063077,2.380646408,0.471197369
120,stn18-dB-LV-A1-chn-t5,1.332948057,2.126264342,2.395308568,2.299249971,2.273607627,0.136342753,0,0.793316285,1.06236051,0.966301913,0.940659569,0.136342753
121,stn18-dB-LV-A1-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
122,stn18-dB-LV-A1-fuc-t1,3.507015162,1.832478611,4.141677781,0.013891123,1.996015838,2.068746962,0,0,0,0,0,0
123,stn18-dB-LV-A1-fuc-t2,2.253835235,0.833926168,2.69151889,0.022179747,1.182541601,1.368390443,0,0,0,0,0,0
124,stn18-dB-LV-A1-fuc-t3,1.105199711,0.336256985,1.399705199,0.144558806,0.62684033,0.676148746,0,0,0,0,0,0
125,stn18-dB-LV-A1-fuc-t4,1.068423598,1.921790939,1.261988943,0.139018933,1.107599605,0.901357896,0,0,0,0,0,0
126,stn18-dB-LV-A1-fuc-t5,0.687281493,1.363163831,1.744933217,1.194106538,1.434067862,0.282175555,0,0,0,0,0,0
127,stn18-dB-LV-A1-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
128,stn18-dB-LV-A1-lam-t1,2.665766982,9.188216846,8.894873716,11.7230245,9.935371688,1.555085041,0,6.522449864,6.229106734,9.05725752,7.269604706,1.555085041
129,stn18-dB-LV-A1-lam-t2,1.913607324,6.42531752,6.058751784,6.326225333,6.270098213,0.189618828,0,4.511710196,4.14514446,4.412618009,4.356490888,0.189618828
130,stn18-dB-LV-A1-lam-t3,3.419743031,4.194237824,4.396207624,5.24978346,4.613409636,0.560291605,0,0.774494793,0.976464593,1.830040429,1.193666605,0.560291605
131,stn18-dB-LV-A1-lam-t4,2.768323403,3.233708928,3.177984065,3.177390655,3.196361216,0.032345428,0,0.465385524,0.409660662,0.409067252,0.428037813,0.032345428
132,stn18-dB-LV-A1-lam-t5,1.680899069,1.891058446,1.789085212,1.789489501,1.823211053,0.058757914,0,0.210159377,0.108186143,0.108590433,0.142311984,0.058757914
133,stn18-dB-LV-A1-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
134,stn18-dB-LV-A1-pul-t1,11.78500364,0.696190456,0.218980528,0.688894746,0.534688577,0.273435524,0,0,0,0,0,0
135,stn18-dB-LV-A1-pul-t2,7.470296778,0.865301364,0.747053137,0.575890698,0.729415066,0.145509311,0,0,0,0,0,0
136,stn18-dB-LV-A1-pul-t3,4.321781292,0.921419776,0.845080505,1.131539184,0.966013155,0.148344433,0,0,0,0,0,0
137,stn18-dB-LV-A1-pul-t4,1.646300885,1.31282228,1.149944261,1.034931269,1.16589927,0.139630854,0,0,0,0,0,0
138,stn18-dB-LV-A1-pul-t5,0.978264238,0.916383758,0.92348314,0.864128529,0.901331809,0.032413937,0,0,0,0,0,0
139,stn18-dB-LV-A1-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
140,stn18-dB-LV-A1-xyl-t1,0.019928234,0.024762878,0.275780606,0.015468793,0.105337426,0.147681256,0,0,0,0,0,0
141,stn18-dB-LV-A1-xyl-t2,0.013518916,0.19787904,4.464735027,9.508335392,4.72364982,4.660625175,0,0.184360124,4.451216111,9.494816475,4.710130903,4.660625175
142,stn18-dB-LV-A1-xyl-t3,0.003692018,7.006865926,8.336748063,8.536161236,7.959925075,0.831373989,0,7.003173908,8.333056045,8.532469217,7.956233057,0.831373989
143,stn18-dB-LV-A1-xyl-t4,0.002144425,5.304424876,5.679364708,5.805591871,5.596460485,0.260666304,0,5.302280451,5.677220283,5.803447446,5.59431606,0.260666304
144,stn18-dB-LV-A1-xyl-t5,0.087305791,2.793658179,2.923911127,2.97833956,2.898636289,0.094899506,0,2.706352387,2.836605336,2.891033768,2.811330497,0.094899506
145,stn18-dB-LV-A2-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
146,stn18-dB-LV-A2-ara-t1,0.829426012,0,0.217869237,0.006212424,0.074693887,0.124032392,0,0,0,0,0,0
147,stn18-dB-LV-A2-ara-t2,0.883768831,0.001602308,0.009030864,0.026195178,0.012276117,0.012613527,0,0,0,0,0,0
148,stn18-dB-LV-A2-ara-t3,1.136610794,0.249438707,0.633386462,0.313295787,0.398706986,0.205731073,0,0,0,0,0,0
149,stn18-dB-LV-A2-ara-t4,0.22441864,0.296855424,0.449064391,0.232673404,0.326197739,0.111139522,0,0.072436783,0.224645751,0.008254763,0.101779099,0.111139522
150,stn18-dB-LV-A2-ara-t5,0.321230074,0.328742313,0.279667549,0.309134613,0.305848158,0.024701897,0,0.007512239,0,0,0.00250408,0.004337193
151,stn18-dB-LV-A2-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
152,stn18-dB-LV-A2-chn-t1,4.301710105,4.116069879,2.972673876,0.475745019,2.521496258,1.861628911,0,0,0,0,0,0
153,stn18-dB-LV-A2-chn-t2,2.604769957,7.491451009,8.72320507,7.046727955,7.753794678,0.868482602,0,4.886681052,6.118435112,4.441957997,5.14902472,0.868482602
154,stn18-dB-LV-A2-chn-t3,1.507239853,4.502736818,6.336204163,5.518204521,5.452381834,0.918504271,0,2.995496965,4.82896431,4.010964668,3.945141981,0.918504271
155,stn18-dB-LV-A2-chn-t4,1.884856616,4.273768231,4.514450118,3.513544372,4.100587574,0.522443043,0,2.388911615,2.629593502,1.628687757,2.215730958,0.522443043
156,stn18-dB-LV-A2-chn-t5,2.279928906,2.461804609,2.941301952,2.615903277,2.673003279,0.244795288,0,0.181875703,0.661373046,0.335974371,0.393074373,0.244795288
157,stn18-dB-LV-A2-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
158,stn18-dB-LV-A2-fuc-t1,6.431820888,0.426038269,0.840433529,1.310332218,0.858934672,0.442437189,0,0,0,0,0,0
159,stn18-dB-LV-A2-fuc-t2,4.433783125,1.022792468,1.20273275,0.85852425,1.028016489,0.172163703,0,0,0,0,0,0
160,stn18-dB-LV-A2-fuc-t3,2.487709157,0.642234888,0.750704245,5.693425373,2.362121502,2.885503511,0,0,0,0,0,0
161,stn18-dB-LV-A2-fuc-t4,1.630784429,8.135324838,8.443062965,8.837395058,8.47192762,0.351924033,0,0,0,0,0,0
162,stn18-dB-LV-A2-fuc-t5,1.527666127,1.540369911,1.480482716,2.385668927,1.802173851,0.506207958,0,0,0,0,0,0
163,stn18-dB-LV-A2-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
164,stn18-dB-LV-A2-lam-t1,2.09418906,9.440333546,10.81872498,10.84231465,10.36712439,0.802711075,0,7.346144486,8.724535919,8.748125586,8.27293533,0.802711075
165,stn18-dB-LV-A2-lam-t2,1.761408473,6.42406005,7.484530029,7.236407691,7.04833259,0.554687594,0,4.662651578,5.723121556,5.474999218,5.286924117,0.554687594
166,stn18-dB-LV-A2-lam-t3,4.5672782,4.185736762,5.98224266,5.10164115,5.089873524,0.898310758,0,0,1.414964459,0.53436295,0.649775803,0.714507663
167,stn18-dB-LV-A2-lam-t4,3.428137336,3.369966078,3.703721435,3.636023442,3.569903652,0.176428539,0,0,0.275584098,0.207886106,0.161156735,0.143611888
168,stn18-dB-LV-A2-lam-t5,1.906537443,2.192798439,2.287933486,2.111485435,2.197405787,0.088314209,0,0.286260996,0.381396043,0.204947992,0.290868344,0.088314209
169,stn18-dB-LV-A2-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
170,stn18-dB-LV-A2-pul-t1,11.14140007,1.215195773,0.820773644,1.357892225,1.131287214,0.278216781,0,0,0,0,0,0
171,stn18-dB-LV-A2-pul-t2,6.620957243,0.851881816,1.089529351,1.283852845,1.075088004,0.216347306,0,0,0,0,0,0
172,stn18-dB-LV-A2-pul-t3,2.897614038,1.063077926,1.64308326,1.715006864,1.473722683,0.357442427,0,0,0,0,0,0
173,stn18-dB-LV-A2-pul-t4,1.715186052,1.748893286,1.500122032,1.765325643,1.671446987,0.148599077,0,0.033707234,0,0.050139592,0.027948942,0.025560968
174,stn18-dB-LV-A2-pul-t5,0.989612827,1.292546548,1.220958956,1.242000489,1.251835331,0.036793191,0,0.302933722,0.23134613,0.252387662,0.262222505,0.036793191
175,stn18-dB-LV-A2-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
176,stn18-dB-LV-A2-xyl-t1,0.017567509,0.69761385,0.66321867,0.489385004,0.616739175,0.111624687,0,0,0,0,0,0
177,stn18-dB-LV-A2-xyl-t2,0.014939253,1.583686075,1.748172766,1.12347112,1.485109987,0.323806996,0,1.568746822,0,0,0.522915607,0.9057164
178,stn18-dB-LV-A2-xyl-t3,0.003063521,7.378783701,8.171761269,8.074609314,7.875051428,0.432516899,0,7.375720181,8.168697748,8.071545793,7.871987907,0.432516899
179,stn18-dB-LV-A2-xyl-t4,0.00200825,0.795890476,0.522264613,1.255277642,0.85781091,0.370408734,0,0.793882226,0.520256363,1.253269392,0.85580266,0.370408734
180,stn18-dB-LV-A2-xyl-t5,1.815030642,2.837426464,2.93842229,2.948412141,2.908086965,0.061397305,0,1.022395822,1.123391648,1.133381499,1.093056323,0.061397305
181,stn18-dB-LV-A3-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
182,stn18-dB-LV-A3-ara-t1,3.033186338,0.48809467,0.372949667,0.146952442,0.335998926,0.173546889,0,0,0,0,0,0
183,stn18-dB-LV-A3-ara-t2,2.027243569,0.734185573,0.26404896,0.522805447,0.507013327,0.235465819,0,0,0,0,0,0
