"x"
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeSulfitobacter"	214
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeTateyamaria"	33
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeThalassobius"	144
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeTropicibacter"	84
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeTropicimonas"	34
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeuncultured"	236
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodobacteralesRhodobacteraceaeYoonia.Loktanella"	72
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesAEGEAN.169.marine.group"	239
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesMagnetospiraceaeMagnetospira"	184
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesMagnetospiraceaeuncultured"	220
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesRhodospirillaceaeuncultured"	93
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesTerasakiellaceaeuncultured"	42
"spc.pres29.ProteobacteriaAlphaproteobacteriaRhodospirillalesThalassospiraceaeThalassospira"	51
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsiales"	39
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesAB1"	30
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesMitochondria"	110
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesRickettsiaceaeCandidatus.Megaira"	37
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesRickettsiaceaeuncultured"	78
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesS25.593"	222
"spc.pres29.ProteobacteriaAlphaproteobacteriaRickettsialesSM2D12"	115
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.clade"	101
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.IClade.Ia"	239
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.IClade.Ib"	216
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.II"	240
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.III"	37
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.Iuncultured"	240
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeClade.IV"	189
"spc.pres29.ProteobacteriaAlphaproteobacteriaSAR11.cladeuncultured"	131
"spc.pres29.ProteobacteriaAlphaproteobacteriaSneathiellalesSneathiellaceaeSneathiella"	72
"spc.pres29.ProteobacteriaAlphaproteobacteriaSneathiellalesSneathiellaceaeuncultured"	159
"spc.pres29.ProteobacteriaAlphaproteobacteriaSphingomonadalesSphingomonadaceaeAltererythrobacter"	56
"spc.pres29.ProteobacteriaAlphaproteobacteriaSphingomonadalesSphingomonadaceaeErythrobacter"	58
"spc.pres29.ProteobacteriaAlphaproteobacteriaSphingomonadalesSphingomonadaceaeSphingobium"	29
"spc.pres29.ProteobacteriaAlphaproteobacteriaSphingomonadalesSphingomonadaceaeSphingomonas"	97
"spc.pres29.ProteobacteriaAlphaproteobacteriaThalassobaculalesNisaeaceaeOM75.clade"	109
"spc.pres29.ProteobacteriaAlphaproteobacteriaThalassobaculalesuncultured"	124
"spc.pres29.ProteobacteriaAlphaproteobacteriauncultured"	136
"spc.pres29.ProteobacteriaGammaproteobacteria"	59
"spc.pres29.ProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeArenicella"	88
"spc.pres29.ProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeHTCC5015"	46
"spc.pres29.ProteobacteriaGammaproteobacteriaArenicellalesArenicellaceaeuncultured"	182
"spc.pres29.ProteobacteriaGammaproteobacteriaAT.s2.59"	68
"spc.pres29.ProteobacteriaGammaproteobacteriaB2M28"	58
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesBurkholderiaceaeBurkholderia.Caballeronia.Paraburkholderia"	45
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesBurkholderiaceaeCupriavidus"	95
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesBurkholderiaceaeLimnobacter"	51
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeAcidovorax"	45
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeComamonas"	42
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeCurvibacter"	29
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaePelomonas"	34
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeSchlegelella"	31
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeTepidimonas"	37
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesComamonadaceaeuncultured"	46
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesMethylophilaceaeOM43.clade"	170
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesNeisseriaceaeNeisseria"	45
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesNitrosomonadaceaeNitrosomonas"	83
"spc.pres29.ProteobacteriaGammaproteobacteriaBurkholderialesOxalobacteraceaeuncultured"	36
